cat_id,cat_name,artist_id,artist_name,genres,face_count,face_id,face_pitch,face_yaw,face_roll,face_gender,face_glasses,face_height,face_width,face_beard,face_moustache,face_sideburns,face_smile
soul,Soul,4n7L1vYXp4Dt0HfxaLBj9l,Dazz Band,classic funk rock;disco;funk;funk rock;motown;new jack swing;post-disco;quiet storm;urban contemporary,9,4c9d9f5f-99f8-4f5e-adb1-c4355e53dd1e,0.0,-14.1,14.9,male,NoGlasses,48,48,0.2,0.1,0.1,1.0
soul,Soul,4n7L1vYXp4Dt0HfxaLBj9l,Dazz Band,classic funk rock;disco;funk;funk rock;motown;new jack swing;post-disco;quiet storm;urban contemporary,9,570e3446-6fef-40bc-9697-c7b78c51dde5,0.0,3.3,-3.3,female,NoGlasses,47,47,0.0,0.0,0.0,1.0
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,3491ef79-9d16-4dec-b2a8-77e98db10720,0.0,-8.9,-2.7,male,NoGlasses,86,86,0.6,0.9,0.5,0.111
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,b859a0a9-f127-4506-92d2-f77fb2cfb010,0.0,-0.8,-3.3,male,NoGlasses,73,73,0.2,0.3,0.1,0.364
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,5d6da42b-9a89-4f73-98e7-1776b22d8cf1,0.0,-0.5,-0.1,male,NoGlasses,72,72,0.1,0.2,0.1,0.029
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,34da10c7-b841-416b-9575-666757823b08,0.0,-1.7,-0.6,male,NoGlasses,69,69,0.4,0.1,0.2,0.139
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,7b572a68-6f3d-4ce7-a9ef-367c57442a90,0.0,5.2,3.6,male,NoGlasses,66,66,0.6,0.3,0.1,0.391
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,ece9a100-3e67-4c03-9aa3-22853b8a18bc,0.0,-4.4,-1.6,male,NoGlasses,59,59,0.8,0.5,0.5,0.137
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,2bc06754-65df-47a1-955e-ca3b2cc76435,0.0,13.6,-5.9,male,NoGlasses,56,56,0.2,0.5,0.0,0.127
soul,Soul,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",classic funk rock;disco;funk;funk rock;jazz funk;motown;quiet storm;soft rock;soul;soul christmas,8,5e831a63-1cc4-455a-9be5-7b08f50141a4,0.0,-1.3,-0.5,male,ReadingGlasses,55,55,0.2,0.5,0.0,0.195
soul,Soul,15Kzh2fTgAW2AGXcGD32Kp,Dennis Edwards,classic funk rock;disco;funk;memphis soul;motown;post-disco;quiet storm;soul;southern soul;urban contemporary,1,9910f322-543c-43bc-9a39-a3517843ad70,0.0,-30.9,-7.6,male,NoGlasses,203,203,0.7,0.6,0.4,0.028
soul,Soul,7EVlecngyrLHfQUqFMpwkT,Siedah Garrett,urban contemporary,1,8e0f54ed-1ea6-47cf-a1d2-d54920df1d78,0.0,-6.3,-2.4,female,NoGlasses,164,164,0.0,0.0,0.0,1.0
soul,Soul,4Ytvi4r3WPIZmEw1Ndmkp9,Tom Browne,classic funk rock;disco;funk;jazz funk;post-disco;quiet storm,1,e788625c-d7de-4596-b51d-bc3dd4ca7977,0.0,-25.5,-13.3,male,NoGlasses,187,187,0.2,0.3,0.1,0.014
soul,Soul,001aJOc7CSQVo3XzoLG4DK,One Way,chicago soul;classic funk rock;disco;electro;funk;funk rock;motown;new jack swing;post-disco;quiet storm;southern soul;urban contemporary,5,078352aa-f26c-4300-84e6-fdf57847a1c4,0.0,-6.5,-1.7,male,NoGlasses,141,141,0.3,0.6,0.1,1.0
soul,Soul,001aJOc7CSQVo3XzoLG4DK,One Way,chicago soul;classic funk rock;disco;electro;funk;funk rock;motown;new jack swing;post-disco;quiet storm;southern soul;urban contemporary,5,e48000b5-c273-4e2c-a591-3251b7e3b445,0.0,-8.8,-3.8,male,Sunglasses,140,140,0.4,0.5,0.6,0.915
soul,Soul,001aJOc7CSQVo3XzoLG4DK,One Way,chicago soul;classic funk rock;disco;electro;funk;funk rock;motown;new jack swing;post-disco;quiet storm;southern soul;urban contemporary,5,ec0e9be2-9518-4f1a-9f77-b687095c23a8,0.0,6.3,0.0,female,NoGlasses,130,130,0.0,0.0,0.0,1.0
soul,Soul,001aJOc7CSQVo3XzoLG4DK,One Way,chicago soul;classic funk rock;disco;electro;funk;funk rock;motown;new jack swing;post-disco;quiet storm;southern soul;urban contemporary,5,af4412b5-d731-435f-b04a-b58d9ebeb687,0.0,4.9,4.7,male,NoGlasses,128,128,0.4,0.4,0.4,1.0
soul,Soul,001aJOc7CSQVo3XzoLG4DK,One Way,chicago soul;classic funk rock;disco;electro;funk;funk rock;motown;new jack swing;post-disco;quiet storm;southern soul;urban contemporary,5,57674a0e-5718-4052-8e5c-c4b77fe3604e,0.0,-5.7,5.2,male,NoGlasses,121,121,0.3,0.3,0.2,1.0
soul,Soul,0PcIlEZa7rreM7729ot05g,Stephanie Mills,chicago soul;classic funk rock;disco;funk;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul christmas;southern soul;urban contemporary,1,af5c7fdb-1c65-4c02-9a1a-540fb0b6805a,0.0,-8.9,-4.8,female,NoGlasses,117,117,0.0,0.0,0.0,1.0
soul,Soul,01Wck2m10xhdxUrLaMq60y,Rene & Angela,classic funk rock;disco;funk;motown;neo soul;new jack swing;post-disco;quiet storm;urban contemporary,2,a2808f3f-cece-42b9-9c0d-1605187a811c,0.0,-3.6,5.5,male,NoGlasses,125,125,0.3,0.1,0.2,0.0
soul,Soul,01Wck2m10xhdxUrLaMq60y,Rene & Angela,classic funk rock;disco;funk;motown;neo soul;new jack swing;post-disco;quiet storm;urban contemporary,2,f3795629-c207-4fbb-945a-c1215beaa08d,0.0,21.8,-11.4,female,NoGlasses,118,118,0.0,0.0,0.0,0.045
soul,Soul,3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;post-disco;quiet storm;soft rock;soul;soul christmas,1,852de2ff-4a7d-40a2-a645-96793a983b8d,0.0,-8.8,-8.3,male,NoGlasses,40,40,0.4,0.4,0.1,0.996
soul,Soul,2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson,chicago soul;classic funk rock;disco;funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul christmas;southern soul;urban contemporary,1,0fa60d77-0fda-4918-9a5b-a205d37a8804,0.0,-24.6,-1.3,male,NoGlasses,294,294,0.3,0.5,0.0,0.923
soul,Soul,135Rv69sEKYSUfBBaI7i3M,Kashif,classic funk rock;disco;funk;jazz funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,1,9f2700b2-a220-4ca9-bdda-c7d0cca4c501,0.0,5.6,0.0,male,NoGlasses,203,203,0.1,0.7,0.3,0.939
soul,Soul,5bHSSREflcAADAyCMlmxmh,Mtume,classic funk rock;disco;funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,2,118d5f6d-2dca-438c-ae21-4f232600d030,0.0,-6.7,-2.5,male,NoGlasses,211,211,0.8,0.7,0.7,0.047
soul,Soul,5bHSSREflcAADAyCMlmxmh,Mtume,classic funk rock;disco;funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,2,da1add8e-5631-4e18-8388-65a719e42175,0.0,16.2,-3.9,female,NoGlasses,201,201,0.0,0.0,0.0,0.883
soul,Soul,2ga5ADaBpljQ3YrCh99ZMq,Jocelyn Brown,disco;post-disco,1,f7495f84-45bb-400a-a818-07716c0144b8,0.0,-10.7,22.6,female,NoGlasses,302,302,0.0,0.0,0.0,0.486
soul,Soul,6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band,chicago soul;classic funk rock;disco;funk;funk rock;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;soul;urban contemporary,0,,,,,,,,,,,,
soul,Soul,3MdG05syQeRYPPcClLaUGl,Diana Ross,adult standards;brill building pop;chicago soul;christmas;classic funk rock;dance pop;disco;funk;mellow gold;memphis soul;motown;new wave pop;quiet storm;r&b;soft rock;soul;soul blues;soul christmas;urban contemporary,1,5d57a1f2-8b86-4344-80b7-0a62a4cef627,0.0,-2.1,-1.8,female,NoGlasses,257,257,0.0,0.0,0.0,0.0
soul,Soul,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,adult standards;brill building pop;chicago soul;christmas;disco;funk;funk rock;memphis soul;motown;soul;soul blues;soul christmas;southern soul,3,39df9b03-3d22-445b-894a-2b112154b101,0.0,-2.2,-4.1,male,NoGlasses,97,97,0.1,0.6,0.0,0.099
soul,Soul,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,adult standards;brill building pop;chicago soul;christmas;disco;funk;funk rock;memphis soul;motown;soul;soul blues;soul christmas;southern soul,3,17b46669-80df-4e83-a71f-1172553e4189,0.0,-4.0,-2.4,male,NoGlasses,78,78,0.5,0.6,0.1,0.911
soul,Soul,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,adult standards;brill building pop;chicago soul;christmas;disco;funk;funk rock;memphis soul;motown;soul;soul blues;soul christmas;southern soul,3,053f703c-8459-4cbe-a8fd-293daa34f177,0.0,-10.2,-10.9,male,NoGlasses,63,63,0.2,0.5,0.1,0.001
soul,Soul,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,boy band;classic funk rock;disco;freestyle;funk;new jack swing;post-disco;quiet storm;r&b;urban contemporary,5,b68663ea-14c4-4c7b-a1f5-2155fe46146a,0.0,19.6,8.5,male,NoGlasses,80,80,0.2,0.4,0.0,0.002
soul,Soul,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,boy band;classic funk rock;disco;freestyle;funk;new jack swing;post-disco;quiet storm;r&b;urban contemporary,5,49fe8c9c-839b-4f77-a6e6-9e76fe0a7cfb,0.0,7.4,4.2,male,NoGlasses,80,80,0.2,0.2,0.1,0.117
soul,Soul,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,boy band;classic funk rock;disco;freestyle;funk;new jack swing;post-disco;quiet storm;r&b;urban contemporary,5,2637d35c-2148-4f2e-a237-e1cbdf1195b1,0.0,-4.7,1.6,male,NoGlasses,79,79,0.4,0.5,0.3,0.0
soul,Soul,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,boy band;classic funk rock;disco;freestyle;funk;new jack swing;post-disco;quiet storm;r&b;urban contemporary,5,388d253c-6a35-4499-90bd-8a20021ce65c,0.0,-3.5,-12.6,male,NoGlasses,73,73,0.3,0.2,0.2,0.256
soul,Soul,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,boy band;classic funk rock;disco;freestyle;funk;new jack swing;post-disco;quiet storm;r&b;urban contemporary,5,1b3db73b-5a3b-4033-b4f1-3c63a93d92ab,0.0,-1.3,0.8,male,NoGlasses,72,72,0.0,0.1,0.0,0.23
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,e2841fd7-bb44-4594-b674-4db06d7e25a5,0.0,-5.0,-9.3,male,NoGlasses,77,77,0.5,0.6,0.2,0.997
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,4d5676b8-9a72-48eb-9046-47c164a711b6,0.0,13.7,-7.9,male,NoGlasses,77,77,0.4,0.5,0.0,0.124
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,779a1c45-ed1e-4257-9a51-82afc073d118,0.0,-4.3,-1.4,male,ReadingGlasses,74,74,0.1,0.0,0.2,1.0
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,306987ba-131f-4f84-8edc-ecafb1ef9168,0.0,-21.9,8.5,male,NoGlasses,74,74,0.6,0.7,0.4,0.845
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,ee6c4c5e-20a8-43c9-9d84-fb72fe285f7c,0.0,5.3,-12.7,male,NoGlasses,74,74,0.8,0.7,0.5,0.99
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,71b64fe1-ea76-4bcb-a822-1ee5ccbe8b49,0.0,-4.1,-6.3,male,NoGlasses,72,72,0.2,0.7,0.0,1.0
soul,Soul,3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul;classic funk rock;disco;funk;funk rock;jazz funk;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;soul blues;southern soul;urban contemporary,7,c68df54f-daae-461a-90e6-3926622d15dd,0.0,-14.2,-5.8,male,NoGlasses,71,71,0.1,0.2,0.3,1.0
soul,Soul,61UT1Zj9dFgPAjZfwnsqsb,Teena Marie,chicago soul;classic funk rock;disco;funk;funk rock;hip pop;memphis soul;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;urban contemporary,1,11d8c616-7821-4e71-bdb2-743aae8e0f9f,0.0,-1.3,-22.9,female,NoGlasses,259,259,0.0,0.0,0.0,0.003
soul,Soul,7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,classic funk rock;disco;freestyle;funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,4,acf7381c-f2bc-424c-9e0b-4dbae488a609,0.0,-1.4,-25.3,female,NoGlasses,114,114,0.0,0.0,0.0,0.384
soul,Soul,7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,classic funk rock;disco;freestyle;funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,4,f83ecb61-1cb0-4085-8ae3-dfb2883db734,0.0,-5.8,-2.9,female,NoGlasses,90,90,0.0,0.0,0.0,0.132
soul,Soul,7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,classic funk rock;disco;freestyle;funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,4,c26cf0eb-9c30-4f88-90fd-2d33e49519fc,0.0,2.5,4.6,female,NoGlasses,88,88,0.0,0.0,0.0,0.025
soul,Soul,7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,classic funk rock;disco;freestyle;funk;motown;new jack swing;post-disco;quiet storm;urban contemporary,4,7972c314-2669-43c1-8098-b8ea3f54e120,0.0,-11.7,-6.6,female,NoGlasses,82,82,0.0,0.0,0.0,0.185
soul,Soul,0FrpdcVlJQqibaz5HfBUrL,Rick James,chicago soul;classic funk rock;disco;funk;funk rock;memphis soul;motown;new jack swing;post-disco;quiet storm;soul;urban contemporary,1,14b316d0-ca2c-4e0f-87e8-979f824567f4,0.0,-4.3,0.1,male,NoGlasses,356,356,0.5,0.5,0.2,0.001
soul,Soul,1Zq8pfBl4ejCMrWdeAdphc,Eddie Murphy,comedy;comic,1,8e4f65d7-679c-4f0a-92d4-0f4e05d7b249,0.0,-3.8,0.2,male,NoGlasses,389,389,0.4,0.7,0.0,0.148
soul,Soul,1EgGVV9cmmlLEsFlunjmvv,The Time,classic funk rock;disco;electro;funk;funk rock;motown;new jack swing;post-disco;quiet storm;soul;urban contemporary,0,,,,,,,,,,,,
soul,Soul,67NN7SgdxKesGnxZOB8YeX,The System,classic funk rock;funk;post-disco;quiet storm;urban contemporary,1,618feeb1-529e-470b-83c7-fef9f9afcfa8,0.0,5.9,5.2,male,NoGlasses,279,279,0.0,0.2,0.0,0.015
soul,Soul,4R2ZUCVWjJs5ef9pjnCVC4,Cherrelle,classic funk rock;disco;electro;freestyle;funk;new jack swing;post-disco;quiet storm;urban contemporary,1,a9a51bb3-63fe-4348-bb06-c28511c8c0a6,0.0,-10.6,-17.0,female,NoGlasses,222,222,0.0,0.0,0.0,0.002
soul,Soul,047D9GgqEzyMoULd2oKr7G,Alexander O'Neal,classic funk rock;disco;funk;motown;new jack swing;post-disco;quiet storm;soul christmas;urban contemporary,1,229d78d4-6d37-4ee8-9a8c-8674200e8e1d,0.0,22.7,12.4,male,NoGlasses,422,422,0.4,0.5,0.2,0.012
soul,Soul,6is2U7I1jlI8PjxNZOHIMV,DeBarge,classic funk rock;disco;funk;funk rock;motown;neo soul;new jack swing;post-disco;quiet storm;r&b;soul;urban contemporary,1,f6959c31-72e3-4ee8-9ef7-dfed932f9c46,0.0,-12.9,-16.4,male,NoGlasses,42,42,0.2,0.5,0.0,0.033
soul,Soul,1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam,classic funk rock;freestyle;funk;hip house;new jack swing;new wave pop;quiet storm;urban contemporary,3,32a8ed8e-c8a1-4f29-b8a3-4b47386106f6,0.0,-8.5,12.2,male,NoGlasses,88,88,0.3,0.6,0.0,0.199
soul,Soul,1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam,classic funk rock;freestyle;funk;hip house;new jack swing;new wave pop;quiet storm;urban contemporary,3,32b9ee8e-c8f0-4955-a082-9089a93d4ab1,0.0,-1.9,-2.9,female,NoGlasses,81,81,0.0,0.0,0.0,0.401
soul,Soul,1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam,classic funk rock;freestyle;funk;hip house;new jack swing;new wave pop;quiet storm;urban contemporary,3,8a0fa615-41eb-4e14-b42b-aa2b9cd90c0f,0.0,-4.1,-22.0,male,NoGlasses,79,79,0.1,0.3,0.1,0.134
soul,Soul,17Oqlg7yDwpGE3MHLopGKo,Cult Jam,,0,,,,,,,,,,,,
soul,Soul,1iQS32l0NPcZeJKVrvayS2,Full Force,funk;new jack swing;quiet storm;urban contemporary,6,1b7698f2-eb68-43f5-a228-82146f36bab9,0.0,-3.8,-11.1,male,NoGlasses,122,122,0.3,0.3,0.1,0.0
soul,Soul,1iQS32l0NPcZeJKVrvayS2,Full Force,funk;new jack swing;quiet storm;urban contemporary,6,07d7dd2e-4ec7-4d3c-97de-bdb1b0f9133c,0.0,-3.3,-5.7,male,NoGlasses,109,109,0.3,0.5,0.4,0.0
soul,Soul,1iQS32l0NPcZeJKVrvayS2,Full Force,funk;new jack swing;quiet storm;urban contemporary,6,94473d6d-3e37-4bdc-8951-706752a91e83,0.0,-4.1,11.8,male,NoGlasses,108,108,0.7,0.6,0.5,0.0
soul,Soul,1iQS32l0NPcZeJKVrvayS2,Full Force,funk;new jack swing;quiet storm;urban contemporary,6,f763f6b2-6617-496f-91ce-ce32bfd91d27,0.0,-10.9,1.1,male,NoGlasses,105,105,0.1,0.2,0.0,0.0
soul,Soul,1iQS32l0NPcZeJKVrvayS2,Full Force,funk;new jack swing;quiet storm;urban contemporary,6,83c8099a-803d-491d-a765-3980a19c9831,0.0,-5.5,-2.5,male,NoGlasses,102,102,0.8,0.6,0.7,0.0
soul,Soul,1iQS32l0NPcZeJKVrvayS2,Full Force,funk;new jack swing;quiet storm;urban contemporary,6,468030b7-242d-4719-bad1-16007eb73dd7,0.0,3.3,8.9,male,NoGlasses,96,96,0.5,0.4,0.3,0.0
soul,Soul,4o5EnPig031rB2gPAuB5br,Lisa Lisa,,4,5dd9846c-cbd2-4b98-ae03-99e9bd7bd366,0.0,-11.5,3.9,male,NoGlasses,80,80,0.1,0.3,0.0,0.001
soul,Soul,4o5EnPig031rB2gPAuB5br,Lisa Lisa,,4,61a42e1b-0de2-4fd3-9ded-3b0eae66bc8c,0.0,-0.8,6.0,male,NoGlasses,78,78,0.5,0.4,0.3,0.005
soul,Soul,4o5EnPig031rB2gPAuB5br,Lisa Lisa,,4,083bdd11-5d3a-4be7-ab85-d621541c299d,0.0,16.6,-4.4,female,NoGlasses,78,78,0.0,0.0,0.0,0.142
soul,Soul,4o5EnPig031rB2gPAuB5br,Lisa Lisa,,4,ad14f2f7-09ff-490b-9eac-19e165c5c64a,0.0,21.5,-1.9,male,NoGlasses,76,76,0.5,0.5,0.1,0.817
soul,Soul,6W9OZQ862LR0HM76QQJJY3,Starpoint,classic funk rock;disco;funk;post-disco;quiet storm;urban contemporary,6,5200f895-abcc-4f7c-9087-0d021b180b66,0.0,5.8,3.2,female,NoGlasses,71,71,0.0,0.0,0.0,0.001
soul,Soul,6W9OZQ862LR0HM76QQJJY3,Starpoint,classic funk rock;disco;funk;post-disco;quiet storm;urban contemporary,6,d0c4cb07-b29f-490a-9d49-608720be296f,0.0,-24.4,3.5,male,NoGlasses,65,65,0.3,0.5,0.0,0.134
soul,Soul,6W9OZQ862LR0HM76QQJJY3,Starpoint,classic funk rock;disco;funk;post-disco;quiet storm;urban contemporary,6,70a1a7e6-8ce8-4a17-83e6-36e7a3308b6d,0.0,-10.7,1.3,male,NoGlasses,61,61,0.4,0.8,0.3,0.0
soul,Soul,6W9OZQ862LR0HM76QQJJY3,Starpoint,classic funk rock;disco;funk;post-disco;quiet storm;urban contemporary,6,2fec0c21-710d-43fc-8fd2-4e03985fdc50,0.0,-9.9,-4.0,male,NoGlasses,56,56,0.3,0.7,0.1,0.0
soul,Soul,6W9OZQ862LR0HM76QQJJY3,Starpoint,classic funk rock;disco;funk;post-disco;quiet storm;urban contemporary,6,12031819-a61a-4e8d-aa0b-2836c914eece,0.0,-9.0,6.5,male,NoGlasses,54,54,0.3,0.4,0.2,0.0
soul,Soul,6W9OZQ862LR0HM76QQJJY3,Starpoint,classic funk rock;disco;funk;post-disco;quiet storm;urban contemporary,6,a39753b2-a12b-424b-889c-261105e5a7c5,0.0,-3.2,12.1,male,NoGlasses,48,48,0.0,0.5,0.0,0.019
soul,Soul,2GVBp7QyHckoOg7rYkLvrA,George Clinton,classic funk rock;funk;funk rock;p funk;soul,1,0a4abb83-c085-4aa0-8458-f901bd530ad0,0.0,2.4,1.4,male,NoGlasses,292,292,0.6,0.8,0.7,0.984
soul,Soul,2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul,classic funk rock;disco;funk;hip house;new jack swing;post-disco;quiet storm;urban contemporary;vocal house,2,381e2f8b-69df-4fd7-bafa-97698653aea4,0.0,3.3,1.8,male,Sunglasses,85,85,0.5,0.6,0.6,0.016
soul,Soul,2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul,classic funk rock;disco;funk;hip house;new jack swing;post-disco;quiet storm;urban contemporary;vocal house,2,874ecfc7-c336-4985-a0f5-1d3b069ec986,0.0,-7.6,-3.4,female,Sunglasses,81,81,0.0,0.0,0.0,0.41
soul,Soul,2RhMHmV21ZDcSGZ872U4ZY,Caron Wheeler,new jack swing;quiet storm;urban contemporary,1,982d4687-92f9-4afa-8cad-e80db17c5f47,0.0,2.6,5.1,female,NoGlasses,149,149,0.0,0.0,0.0,0.0
soul,Soul,7fIfKG7oJGO4p8wvyi6adh,E.U.,classic funk rock;funk;go-go;new jack swing;quiet storm,0,,,,,,,,,,,,
soul,Soul,1mFX1QlezK1lNPKQJkhwWb,New Edition,boy band;dance pop;deep pop r&b;dwn trap;funk;hip pop;neo soul;new jack swing;pop christmas;quiet storm;r&b;soul christmas;urban contemporary,6,26188876-a6b3-455c-8c9f-9935d8efe878,0.0,-2.2,5.6,male,Sunglasses,128,128,0.2,0.2,0.0,0.0
soul,Soul,1mFX1QlezK1lNPKQJkhwWb,New Edition,boy band;dance pop;deep pop r&b;dwn trap;funk;hip pop;neo soul;new jack swing;pop christmas;quiet storm;r&b;soul christmas;urban contemporary,6,7a7a46ea-4b50-4fa3-ab5a-02129c08c551,0.0,-13.1,-7.4,male,Sunglasses,124,124,0.4,0.5,0.2,0.0
soul,Soul,1mFX1QlezK1lNPKQJkhwWb,New Edition,boy band;dance pop;deep pop r&b;dwn trap;funk;hip pop;neo soul;new jack swing;pop christmas;quiet storm;r&b;soul christmas;urban contemporary,6,fa48c0a8-5622-4434-8286-048ed4cadbdb,0.0,-9.2,-10.1,male,ReadingGlasses,122,122,0.4,0.5,0.1,0.0
soul,Soul,1mFX1QlezK1lNPKQJkhwWb,New Edition,boy band;dance pop;deep pop r&b;dwn trap;funk;hip pop;neo soul;new jack swing;pop christmas;quiet storm;r&b;soul christmas;urban contemporary,6,44e2c1c0-2f97-45d3-8c35-d1baa2f4e4c9,0.0,-12.7,-7.0,male,NoGlasses,113,113,0.2,0.0,0.3,0.002
soul,Soul,1mFX1QlezK1lNPKQJkhwWb,New Edition,boy band;dance pop;deep pop r&b;dwn trap;funk;hip pop;neo soul;new jack swing;pop christmas;quiet storm;r&b;soul christmas;urban contemporary,6,02eb96ae-d68d-49e7-acfe-2523ac547dee,0.0,-3.6,-13.2,male,ReadingGlasses,107,107,0.7,0.3,0.2,0.042
soul,Soul,1mFX1QlezK1lNPKQJkhwWb,New Edition,boy band;dance pop;deep pop r&b;dwn trap;funk;hip pop;neo soul;new jack swing;pop christmas;quiet storm;r&b;soul christmas;urban contemporary,6,04051703-4205-41d4-8b54-29664b8e8099,0.0,9.7,8.5,male,Sunglasses,92,92,0.3,0.4,0.1,0.007
soul,Soul,62sPt3fswraiEPnKQpAbdE,Bobby Brown,classic funk rock;dance pop;funk;hip hop;hip pop;motown;neo soul;new jack swing;quiet storm;r&b;soul;urban contemporary,1,3803f334-6148-4fcb-86d0-0892503ff153,0.0,16.3,27.2,male,NoGlasses,251,251,0.2,0.5,0.2,0.005
soul,Soul,2u8hDu5KBMpvneOV8Th3LE,Johnny Kemp,funk;new jack swing;quiet storm;urban contemporary,1,99f50424-5b78-43e3-a688-4f449f519f1a,0.0,5.6,-12.3,male,NoGlasses,412,412,0.0,0.2,0.1,1.0
soul,Soul,6Mn5HNY6bJSqK31cRa0uiv,JONES,deep indie r&b;indie r&b;vapor soul,1,d88acdf3-414d-4dbc-bdec-b0139508b783,0.0,-1.2,5.3,female,NoGlasses,76,76,0.0,0.0,0.0,0.002
soul,Soul,6ASGmWCYupa0CXGtsDdYSI,Jamie Lidell,funk;soul,1,8386f086-7842-4e0a-b5e1-a42c0825793f,0.0,28.3,-2.8,male,NoGlasses,297,297,0.3,0.3,0.3,0.0
soul,Soul,69FykkhiqpzqeSNYRxc8BI,Tiara Thomas,deep pop r&b,1,9f85bb10-f21d-40de-bf85-244379907135,0.0,-4.1,-2.5,female,Sunglasses,206,206,0.0,0.0,0.0,0.151
